Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 419
Type        : City
Population  : 91634
Size        : 
Name        : Guetersloh
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 8.37
 Latitude   : 51.90
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 420
Type        : City
Population  : 214877
Size        : 
Name        : Hagen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.45
 Latitude   : 51.37
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 421
Type        : City
Population  : 59209
Size        : 
Name        : Hameln
 Country    : DE
 Region     : Niedersachsen
Location    : Earth
 Longitude  : 9.37
 Latitude   : 52.12
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 422
Type        : City
Population  : 182390
Size        : 
Name        : Hamm
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.82
 Latitude   : 51.67
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 423
Type        : City
Population  : 89156
Size        : 
Name        : Hanau
 Country    : DE
 Region     : Hessen
Location    : Earth
 Longitude  : 8.93
 Latitude   : 50.13
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 424
Type        : City
Population  : 58481
Size        : 
Name        : Hattingen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.17
 Latitude   : 51.40
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 4225
Type        : City
Population  : 122396
Size        : 
Name        : Heilbronn
 Country    : DE
 Region     : Baden-Wuerttemberg
Location    : Earth
 Longitude  : 9.23
 Latitude   : 49.13
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 426
Type        : City
Population  : 65682
Size        : 
Name        : Herford
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 8.67
 Latitude   : 52.12
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 427
Type        : City
Population  : 180539
Size        : 
Name        : Heme
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 8.93
 Latitude   : 54.28
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 428
Type        : City
Population  : 69592
Size        : 
Name        : Herten
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.13
 Latitude   : 51.60
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 429
Type        : City
Population  : 106303
Size        : 
Name        : Hildesheim
 Country    : DE
 Region     : Niedersachsen
Location    : Earth
 Longitude  : 6.67
 Latitude   : 50.28
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 430
Type        : City
Population  : 62238
Size        : 
Name        : Hoyerswerda
 Country    : DE
 Region     : Sachsen
Location    : Earth
 Longitude  : 14.28
 Latitude   : 51.47
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 431
Type        : City
Population  : 109666
Size        : 
Name        : Ingolstadt
 Country    : DE
 Region     : Bayern
Location    : Earth
 Longitude  : 11.45
 Latitude   : 48.77
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 432
Type        : City
Population  : 98478
Size        : 
Name        : Iserlohn
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.70
 Latitude   : 51.38
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 433
Type        : City
Population  : 102370
Size        : 
Name        : Kaiserslautern
 Country    : DE
 Region     : Rheinland-Pfalz
Location    : Earth
 Longitude  : 7.78
 Latitude   : 49.45
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 434
Type        : City
Population  : 202158
Size        : 
Name        : Kassel
 Country    : DE
 Region     : Hessen
Location    : Earth
 Longitude  : 9.50
 Latitude   : 51.30
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 435
Type        : City
Population  : 61699
Size        : 
Name        : Kempten
 Country    : DE
 Region     : Bayern
Location    : Earth
 Longitude  : 6.42
 Latitude   : 51.37
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 436
Type        : City
Population  : 60395
Size        : 
Name        : Kerpen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.70
 Latitude   : 50.87
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 437
Type        : City
Population  : 248931
Size        : 
Name        : Kiel
 Country    : DE
 Region     : Schleswig-Holstein
Location    : Earth
 Longitude  : 10.13
 Latitude   : 54.33
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 438
Type        : City
Population  : 109807
Size        : 
Name        : Koblenz
 Country    : DE
 Region     : Rheinland-Pfalz
Location    : Earth
 Longitude  : 7.60
 Latitude   : 50.35
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 439
Type        : City
Population  : 75891
Size        : 
Name        : Konstanz
 Country    : DE
 Region     : Baden-Wuerttemberg
Location    : Earth
 Longitude  : 9.17
 Latitude   : 47.67
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 440
Type        : City
Population  : 249565
Size        : 
Name        : Krefeld
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.53
 Latitude   : 51.33
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 441
Type        : City
Population  : 59637
Size        : 
Name        : Landshut
 Country    : DE
 Region     : Bayern
Location    : Earth
 Longitude  : 12.17
 Latitude   : 48.52
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 442
Type        : City
Population  : 492640
Size        : 
Name        : Leipzig
 Country    : DE
 Region     : Sachsen
Location    : Earth
 Longitude  : 12.42
 Latitude   : 51.33
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 443
Type        : City
Population  : 161761
Size        : 
Name        : Leverkusen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.98
 Latitude   : 51.03
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 444
Type        : City
Population  : 65922
Size        : 
Name        : Lippstadt
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 8.33
 Latitude   : 51.68
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 445
Type        : City
Population  : 86216
Size        : 
Name        : Ludwigsburg
 Country    : DE
 Region     : Baden-Wuerttemberg
Location    : Earth
 Longitude  : 9.20
 Latitude   : 48.90
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 446
Type        : City
Population  : 217269
Size        : 
Name        : Luebeck
 Country    : DE
 Region     : Schleswig-Holstein
Location    : Earth
 Longitude  : 10.67
 Latitude   : 53.87
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 447
Type        : City
Population  : 80277
Size        : 
Name        : Luedenscheid
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.63
 Latitude   : 51.22
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 448
Type        : City
Population  : 63299
Size        : 
Name        : Lueneburg
 Country    : DE
 Region     : Niedersachsen
Location    : Earth
 Longitude  : 10.40
 Latitude   : 51.25
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 449
Type        : City
Population  : 89741
Size        : 
Name        : Luenen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.52
 Latitude   : 51.62
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 450
Type        : City
Population  : 270546
Size        : 
Name        : Magdeburg
 Country    : DE
 Region     : Sachsen-Anhalt
Location    : Earth
 Longitude  : 11.62
 Latitude   : 52.13
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 451
Type        : City
Population  : 92590
Size        : 
Name        : Marl
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.10
 Latitude   : 51.63
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 452
Type        : City
Population  : 80420
Size        : 
Name        : Minden
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 8.90
 Latitude   : 52.30
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 453
Type        : City
Population  : 265312
Size        : 
Name        : Mönchengladbach
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.42
 Latitude   : 51.20
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 454
Type        : City
Population  : 106631
Size        : 
Name        : Moers
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.60
 Latitude   : 51.45
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 455
Type        : City
Population  : 177175
Size        : 
Name        : Muelheim/Ruhr
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.50
 Latitude   : 50.38
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 456
Type        : City
Population  : 267367
Size        : 
Name        : Muenster
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.62
 Latitude   : 51.97
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 457
Type        : City
Population  : 85540
Size        : 
Name        : Neubrandenburg
 Country    : DE
 Region     : Mecklenburg-Vorpommern
Location    : Earth
 Longitude  : 13.27
 Latitude   : 53.55
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 458
Type        : City
Population  : 82014
Size        : 
Name        : Neumuenster
 Country    : DE
 Region     : Schleswig-Holstein
Location    : Earth
 Longitude  : 9.98
 Latitude   : 54.08
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 459
Type        : City
Population  : 148560
Size        : 
Name        : Neuss
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.70
 Latitude   : 51.20
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 460
Type        : City
Population  : 65740
Size        : 
Name        : Neuwied
 Country    : DE
 Region     : Rheinland-Pfalz
Location    : Earth
 Longitude  : 7.47
 Latitude   : 50.43
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 461
Type        : City
Population  : 69916
Size        : 
Name        : Norderstedt
 Country    : DE
 Region     : Schleswig-Holstein
Location    : Earth
 Longitude  : 8.98
 Latitude   : 53.72
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 462
Type        : City
Population  : 498945
Size        : 
Name        : Nuernberg
 Country    : DE
 Region     : Bayern
Location    : Earth
 Longitude  : 11.08
 Latitude   : 49.45
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 463
Type        : City
Population  : 226254
Size        : 
Name        : Oberhausen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.83
 Latitude   : 51.45
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 464
Type        : City
Population  : 116870
Size        : 
Name        : Offenbach/Main
 Country    : DE
 Region     : Hessen
Location    : Earth
 Longitude  : 8.77
 Latitude   : 50.10
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 465
Type        : City
Population  : 130130
Size        : 
Name        : Paderborn
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 8.73
 Latitude   : 51.72
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 466
Type        : City
Population  : 117450
Size        : 
Name        : Pforzheim
 Country    : DE
 Region     : Baden-Wuerttemberg
Location    : Earth
 Longitude  : 8.68
 Latitude   : 48.88
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 467
Type        : City
Population  : 69923
Size        : 
Name        : Plauen
 Country    : DE
 Region     : Sachsen
Location    : Earth
 Longitude  : 12.10
 Latitude   : 50.48
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 468
Type        : City
Population  : 139262
Size        : 
Name        : Potsdam
 Country    : DE
 Region     : Brandenburg
Location    : Earth
 Longitude  : 13.07
 Latitude   : 52.40
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 469
Type        : City
Population  : 90443
Size        : 
Name        : Ratingen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.83
 Latitude   : 51.30
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 470
Type        : City
Population  : 127150
Size        : 
Name        : Recklinghausen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.18
 Latitude   : 51.62
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 471
Type        : City
Population  : 123610
Size        : 
Name        : Remscheid
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.18
 Latitude   : 51.17
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 472
Type        : City
Population  : 107607
Size        : 
Name        : Reutlingen
 Country    : DE
 Region     : Baden-Wuerttemberg
Location    : Earth
 Longitude  : 9.22
 Latitude   : 48.50
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 473
Type        : City
Population  : 73543
Size        : 
Name        : Rheine
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.43
 Latitude   : 52.28
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 474
Type        : City
Population  : 58553
Size        : 
Name        : Rosenheim
 Country    : DE
 Region     : Bayern
Location    : Earth
 Longitude  : 12.15
 Latitude   : 47.85
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 475
Type        : City
Population  : 237307
Size        : 
Name        : Rostock
 Country    : DE
 Region     : Mecklenburg-Vorpommern
Location    : Earth
 Longitude  : 12.15
 Latitude   : 54.10
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 476
Type        : City
Population  : 60361
Size        : 
Name        : Ruesselsheim
 Country    : DE
 Region     : Hessen
Location    : Earth
 Longitude  : 8.42
 Latitude   : 50.00
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 477
Type        : City
Population  : 117684
Size        : 
Name        : Salzgitter
 Country    : DE
 Region     : Niedersachsen
Location    : Earth
 Longitude  : 10.33
 Latitude   : 52.22
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 478
Type        : City
Population  : 63701
Size        : 
Name        : Schwaebisch-Gmuend
 Country    : DE
 Region     : Baden-Wuerttemberg
Location    : Earth
 Longitude  : 9.80
 Latitude   : 48.82
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 479
Type        : City
Population  : 122189
Size        : 
Name        : Schwerin
 Country    : DE
 Region     : Mecklenburg-Vorpommern
Location    : Earth
 Longitude  : 11.42
 Latitude   : 53.63
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 480
Type        : City
Population  : 111845
Size        : 
Name        : Siegen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 8.03
 Latitude   : 50.87
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 481
Type        : City
Population  : 59930
Size        : 
Name        : Sindelfingen
 Country    : DE
 Region     : Baden-Wuerttemberg
Location    : Earth
 Longitude  : 9.02
 Latitude   : 48.72
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 482
Type        : City
Population  : 166064
Size        : 
Name        : Solingen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.08
 Latitude   : 51.17
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 483
Type        : City
Population  : 58028
Size        : 
Name        : Stolberg
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.25
 Latitude   : 50.75
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 484
Type        : City
Population  : 69230
Size        : 
Name        : Stralsund
 Country    : DE
 Region     : Mecklenburg-Vorpommern
Location    : Earth
 Longitude  : 13.10
 Latitude   : 54.30
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 485
Type        : City
Population  : 99183
Size        : 
Name        : Trier
 Country    : DE
 Region     : Rheinland-Pfalz
Location    : Earth
 Longitude  : 6.65
 Latitude   : 49.75
 Elevation  : 245
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 486
Type        : City
Population  : 67584
Size        : 
Name        : Troisdorf
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.15
 Latitude   : 50.82
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 487
Type        : City
Population  : 64327
Size        : 
Name        : Unna
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.68
 Latitude   : 51.53
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 488
Type        : City
Population  : 89643
Size        : 
Name        : Velbert
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.05
 Latitude   : 51.37
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 489
Type        : City
Population  : 77204
Size        : 
Name        : Viersen
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.40
 Latitude   : 51.27
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 490
Type        : City
Population  : 81315
Size        : 
Name        : Villingen-Schwenningen
 Country    : DE
 Region     : Baden-Wuerttemberg
Location    : Earth
 Longitude  : 8.47
 Latitude   : 48.05
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 491
Type        : City
Population  : 58807
Size        : 
Name        : Weimar
 Country    : DE
 Region     : Thueringen
Location    : Earth
 Longitude  : 11.33
 Latitude   : 50.98
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 492
Type        : City
Population  : 61111
Size        : 
Name        : Wesel
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 6.62
 Latitude   : 51.65
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 493
Type        : City
Population  : 270873
Size        : 
Name        : Wiesbaden
 Country    : DE
 Region     : Hessen
Location    : Earth
 Longitude  : 8.25
 Latitude   : 50.08
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 494
Type        : City
Population  : 91680
Size        : 
Name        : Wilhelmshaven
 Country    : DE
 Region     : Niedersachsen
Location    : Earth
 Longitude  : 9.12
 Latitude   : 53.53
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 495
Type        : City
Population  : 105807
Size        : 
Name        : Witten
 Country    : DE
 Region     : Nordrhein-Westfalen
Location    : Earth
 Longitude  : 7.32
 Latitude   : 51.42
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 496
Type        : City
Population  : 128032
Size        : 
Name        : Wolsburg
 Country    : DE
 Region     : Niedersachsen
Location    : Earth
 Longitude  : 10.32
 Latitude   : 52.45
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 497
Type        : City
Population  : 79155
Size        : 
Name        : Worms
 Country    : DE
 Region     : Rheinland-Pfalz
Location    : Earth
 Longitude  : 8.38
 Latitude   : 49.63
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
//
ID          : 498
Type        : City
Population  : 108835
Size        : 
Name        : Zwickau
 Country    : DE
 Region     : Sachsen
Location    : Earth
 Longitude  : 12.50
 Latitude   : 50.72
 Elevation  : 
Date        : 19970410
Entered-By  : M.Dowling@tu-bs.de
